job_url,site,title,company,company_url,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
https://www.linkedin.com/jobs/view/3827612506,linkedin,Data Survey Associate,Retail Data Systems,https://www.linkedin.com/company/retail-data-systems,"Salem, NH",,2024-02-11,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3827061678,linkedin,Data Analyst/BI Developer,Sequel Med Tech,https://www.linkedin.com/company/sequel-med-tech,"Manchester, NH",,2024-02-10,,,,,,,,,
https://www.linkedin.com/jobs/view/3823544984,linkedin,Senior Manager Data Science,Fidelity Investments,https://www.linkedin.com/company/fidelity-investments,"Merrimack, NH",,2024-02-07,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3823291272,linkedin,Vibration Analyst,Eastern Industrial Automation,https://www.linkedin.com/company/eastern-industrial-automation,"Bedford, NH",,2024-02-06,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3750622455,linkedin,Sr. Data Analyst,Bottomline,https://www.linkedin.com/company/bottomline-technologies,"Portsmouth, NH",,2024-02-06,,,,,,,Actively Hiring,,
https://www.linkedin.com/jobs/view/3818352882,linkedin,172713 Senior Data Analyst,HCL Global Systems Inc,https://www.linkedin.com/company/hcl-global-systems-inc,"Merrimack, NH",,2024-02-05,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3822487301,linkedin,Vibration Analyst,Ardmore Roderick,https://www.linkedin.com/company/ardmore-roderick,"Bedford, NH",,2024-02-05,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3821211714,linkedin,Data Conversion Consultant,Fidelity Investments,https://www.linkedin.com/company/fidelity-investments,"Merrimack, NH",,2024-02-03,,,,,,,Be an early applicant,,
https://www.ziprecruiter.com/jobs//j?lvk=VmPQlwN7H2OYLk_4_CAVeQ,zip_recruiter,Designer,Ingersoll Rand,,"Sidney, OH, USA",,2024-02-03,,,,,,0.0,,,"... and desired 
machine
 utility. * Prepare 3-D CAD configuration models and drawings organizing ... Interface with Purchasing, Manufacturing Engineering, Inventory 
Analyst
 and Production Planning to ..."
https://www.linkedin.com/jobs/view/3818466540,linkedin,"Threat Analyst II, Machine Learning Operations and Response (Remote)",CrowdStrike,https://www.linkedin.com/company/crowdstrike,"Manchester, NH",,2024-02-02,,,,,,,Be an early applicant,,
https://www.ziprecruiter.com/jobs//j?lvk=J1tT2klbXc9bvvFpaJl-XA,zip_recruiter,Data Services Analyst Co-Op Fall 2024,Crown Equipment Corporation,,"New Bremen, OH, USA",,2024-02-02,,,,,,0.0,,,"Analyze
 data, find patterns and develop 
machine
 
learning
 algorithm to model alarm functioning based on fleet manager feedback. Build and manage solutions that can be used by engineering and Crown ..."
https://www.linkedin.com/jobs/view/3755298174,linkedin,Post Doctoral Research Associate,University of New Hampshire,https://www.linkedin.com/company/university-of-new-hampshire,"Durham, NH",,2024-01-31,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3785152821,linkedin,"Director - Biopharma Business Development, Molecular Science Partner",Caris Life Sciences,https://www.linkedin.com/company/caris-life-sciences,"New Hampshire, United States",,2024-01-31,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3786380367,linkedin,Associate District Manager,ADP,https://www.linkedin.com/company/adp,"Salem, NH",,2024-01-29,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3815869974,linkedin,Principal Appian Consultant,Groundswell,https://www.linkedin.com/company/groundswelldc,"New Hampshire, United States",,2024-01-26,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3815878133,linkedin,Senior Appian Consultant / Technical Lead,Groundswell,https://www.linkedin.com/company/groundswelldc,"New Hampshire, United States",,2024-01-26,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3815868852,linkedin,Appian Solutions Consultant,Groundswell,https://www.linkedin.com/company/groundswelldc,"New Hampshire, United States",,2024-01-26,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3803489077,linkedin,Senior Defined Benefits Data Analyst,Fidelity Investments,https://www.linkedin.com/company/fidelity-investments,"Merrimack, NH",,2024-01-26,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3797494366,linkedin,"Senior Business Systems Analyst, R&D",United Therapeutics Corporation,https://www.linkedin.com/company/unitedtherapeutics,"Manchester, NH",,2024-01-25,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3815146346,linkedin,Marketing Database Reporting and Insights Analyst,Bottomline,https://www.linkedin.com/company/bottomline-technologies,"Portsmouth, NH",,2024-01-25,,,,,,,Actively Hiring,,
https://www.linkedin.com/jobs/view/3799675974,linkedin,Vice President GenAI Engineer (LLM – Asset Management),Fidelity Investments,https://www.linkedin.com/company/fidelity-investments,"Merrimack, NH",,2024-01-17,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3799682076,linkedin,Principal GenAI Engineer (LLM – Asset Management,Fidelity Investments,https://www.linkedin.com/company/fidelity-investments,"Merrimack, NH",,2024-01-17,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3743737502,linkedin,"Data Consultant, Defined Benefit Project Manager - Fidelity Workplace Consulting",Fidelity Investments,https://www.linkedin.com/company/fidelity-investments,"Merrimack, NH",,2024-01-11,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3787738744,linkedin,Assistant or Associate Professor in Exercise Physiology,Franklin Pierce University,https://www.linkedin.com/company/franklin-pierce-university,"Rindge, NH",,2023-12-16,,,,,,,Be an early applicant,,
https://www.ziprecruiter.com/jobs//j?lvk=HMpLHMU9E1vHCnZZDYpJ_Q,zip_recruiter,Production Operator,Land O'Lakes,,"Ada, OH, USA",,2023-11-28,hourly,23.0,23.0,USD,,0.0,,,"Operating 
machine
 tool, chemical processing, assembly, or packaging equipment to manufacture ... Active 
Learning
: Understanding the implications of new information for both current and future ..."
https://www.ziprecruiter.com/jobs//j?lvk=q6n-YRM_bZZ9Ob87fJILdQ,zip_recruiter,Production Operator,Land O'Lakes,,"Lima, OH, USA",,2023-11-28,hourly,23.0,23.0,USD,,0.0,,,"Operating 
machine
 tool, chemical processing, assembly, or packaging equipment to manufacture ... Active 
Learning
: Understanding the implications of new information for both current and future ..."
https://www.ziprecruiter.com/jobs//j?lvk=uXBe6lQRnPBDfl_GUDMk-w,zip_recruiter,Production Operator,Land O'Lakes,,"Bluffton, OH, USA",,2023-11-28,hourly,23.0,23.0,USD,,0.0,,,"Operating 
machine
 tool, chemical processing, assembly, or packaging equipment to manufacture ... Active 
Learning
: Understanding the implications of new information for both current and future ..."
https://www.ziprecruiter.com/jobs//j?lvk=f-AG-7W5pqlL0FibcmptkA,zip_recruiter,Production Operator,Land O'Lakes,,"Wapakoneta, OH, USA",,2023-11-28,hourly,23.0,23.0,USD,,0.0,,,"Operating 
machine
 tool, chemical processing, assembly, or packaging equipment to manufacture ... Active 
Learning
: Understanding the implications of new information for both current and future ..."
https://www.ziprecruiter.com/jobs//j?lvk=U7NfuJhM63tpPB5UkJC9Cg,zip_recruiter,Production Operator,Land O'Lakes,,"Gomer, OH, USA",,2023-11-28,hourly,23.0,23.0,USD,,0.0,,,"Operating 
machine
 tool, chemical processing, assembly, or packaging equipment to manufacture ... Active 
Learning
: Understanding the implications of new information for both current and future ..."
https://www.ziprecruiter.com/jobs//j?lvk=vKE8gcqFB2sFI4QiUKvjfg,zip_recruiter,Field Service Technician,Praxair,,"New Hampshire, OH, USA",,2023-11-18,,,,,,0.0,,,"Engineers, 
Machinist
 Mates, Electrician Mates, Gas Turbine Technicians, Boiler Technicians and ... Quality controls, 
analyzers
 * Organization and time management * Self-directed 
learning
 * Planning ..."
https://www.linkedin.com/jobs/view/3765342589,linkedin,Senior Data Analyst,Experis,https://www.linkedin.com/company/experis,"Merrimack, NH",,2023-10-20,,,,,,,Be an early applicant,,
https://www.ziprecruiter.com/jobs//j?lvk=C-xL7gwNUMzsJqqym7iZvA,zip_recruiter,Outpatient Registered Nurse - RN,Fresenius Medical Care,,"Lima, OH, USA",,2023-09-12,,,,,,0.0,,,"Assesses, collaborates, and documents patient/family's basic 
learning
 needs to provide initial and ... The employee may occasionally be required to move, with assistance, 
machines
 and equipment of up to ..."
https://www.ziprecruiter.com/jobs//j?lvk=MqYvpzjldIIGMqPRwtY55Q,zip_recruiter,Materials/ Welding Engineer,Honda,,"Russells Point, OH, USA",,2023-08-23,,,,,,0.0,,,"You will provide technical leadership 
analysis
 on heat-treat processes and equipment; investigate ... 
machining
 chips, coolants and oils on a daily basis 2 to 10 hours OT per week with occasional ..."
https://www.ziprecruiter.com/jobs//j?lvk=K0G89xRf53Jb3wi4DrIHEQ,zip_recruiter,Materials/ Welding Engineer,Honda Motors,,"Russells Point, OH, USA",,2023-08-23,,,,,,0.0,,,"You will provide technical leadership 
analysis
 on heat-treat processes and equipment; investigate ... and 
Machining
 • Production floor includes exposure to 
machining
 chips, coolants and oils on a ..."
https://www.ziprecruiter.com/jobs//j?lvk=DSjMV6q2cshwadPT7rdqxA,zip_recruiter,Materials/ Welding Engineer,AMERICAN HONDA MOTOR,,"Russells Point, OH, USA",,2023-08-23,,,,,,0.0,,,"You will provide technical leadership 
analysis
 on heat-treat processes and equipment; investigate ... 
machining
 chips, coolants and oils on a daily basis 2 to 10 hours OT per week with occasional ..."
https://www.ziprecruiter.com/jobs//j?lvk=TuugBVLfJrH7IbnDzjiKlw,zip_recruiter,"Manufacturing Process Engineer - Lima, OH Plant",Procter & Gamble Company,,"Lima, OH, USA",,2023-07-27,hourly,85.0,85.0,USD,,0.0,,,"Job Location Lima, Ohio Job Description How would you like to improve 
machinery
 and process systems ... We value your creativity and skill in 
analyzing
 and solving some big, meaningful problems. From the ..."
https://www.ziprecruiter.com/jobs//j?lvk=6Xx_IVGZynI5lzkPUan98Q,zip_recruiter,Technical Machine Trainer,"GROB Systems, Inc.",,"Bluffton, OH, USA",,2023-07-24,,,,,,0.0,,,"The role includes 
learning
 the maintainability and function of a 
machine
, and then training ... Excellent organizational and 
analytical
 skills * Strong mechanical or electrical aptitude"
https://www.ziprecruiter.com/jobs//j?lvk=1VzNBJDdzyXAW6nGogl_UA,zip_recruiter,Equipment Service Co-op/Intern - Spring 2024,Honda,,"Anna, OH, USA",,2023-06-02,,,,,,0.0,,,"Honda Co-operative and 
Learning
 Internships Here at Honda, we pride ourselves in the invaluable ... Cad, 
Machine
 design, Pumps. Weld only : Soldering, welding (MIG, TIG, Stick) * Minimum 2.5 ..."
https://www.ziprecruiter.com/jobs//j?lvk=ebehjrDEC9m-7EPpiW1pzw,zip_recruiter,Supplier Support Engineer,Honda,,"Anna, OH, USA",,2023-04-08,,,,,,0.0,,,"... 
machining
, etc.) Honda systems knowledge (NARS / CMS / GPCS) Additional Position Factors: Strong ... 
learning
 Training and Development"
https://www.ziprecruiter.com/jobs//j?lvk=VmPQlwN7H2OYLk_4_CAVeQ,zip_recruiter,Designer,Ingersoll Rand,,"Sidney, OH, USA",,2024-02-03,,,,,,0.0,,,"... and desired 
machine
 utility. * Prepare 3-D CAD configuration models and drawings organizing ... Interface with Purchasing, Manufacturing Engineering, Inventory 
Analyst
 and Production Planning to ..."
https://www.ziprecruiter.com/jobs//j?lvk=J1tT2klbXc9bvvFpaJl-XA,zip_recruiter,Data Services Analyst Co-Op Fall 2024,Crown Equipment Corporation,,"New Bremen, OH, USA",,2024-02-02,,,,,,0.0,,,"Analyze
 data, find patterns and develop 
machine
 
learning
 algorithm to model alarm functioning based on fleet manager feedback. Build and manage solutions that can be used by engineering and Crown ..."
https://www.ziprecruiter.com/jobs//j?lvk=f-AG-7W5pqlL0FibcmptkA,zip_recruiter,Production Operator,Land O'Lakes,,"Wapakoneta, OH, USA",,2023-11-28,hourly,23.0,23.0,USD,,0.0,,,"Operating 
machine
 tool, chemical processing, assembly, or packaging equipment to manufacture ... Active 
Learning
: Understanding the implications of new information for both current and future ..."
https://www.ziprecruiter.com/jobs//j?lvk=q6n-YRM_bZZ9Ob87fJILdQ,zip_recruiter,Production Operator,Land O'Lakes,,"Lima, OH, USA",,2023-11-28,hourly,23.0,23.0,USD,,0.0,,,"Operating 
machine
 tool, chemical processing, assembly, or packaging equipment to manufacture ... Active 
Learning
: Understanding the implications of new information for both current and future ..."
https://www.ziprecruiter.com/jobs//j?lvk=HMpLHMU9E1vHCnZZDYpJ_Q,zip_recruiter,Production Operator,Land O'Lakes,,"Ada, OH, USA",,2023-11-28,hourly,23.0,23.0,USD,,0.0,,,"Operating 
machine
 tool, chemical processing, assembly, or packaging equipment to manufacture ... Active 
Learning
: Understanding the implications of new information for both current and future ..."
https://www.ziprecruiter.com/jobs//j?lvk=U7NfuJhM63tpPB5UkJC9Cg,zip_recruiter,Production Operator,Land O'Lakes,,"Gomer, OH, USA",,2023-11-28,hourly,23.0,23.0,USD,,0.0,,,"Operating 
machine
 tool, chemical processing, assembly, or packaging equipment to manufacture ... Active 
Learning
: Understanding the implications of new information for both current and future ..."
https://www.ziprecruiter.com/jobs//j?lvk=uXBe6lQRnPBDfl_GUDMk-w,zip_recruiter,Production Operator,Land O'Lakes,,"Bluffton, OH, USA",,2023-11-28,hourly,23.0,23.0,USD,,0.0,,,"Operating 
machine
 tool, chemical processing, assembly, or packaging equipment to manufacture ... Active 
Learning
: Understanding the implications of new information for both current and future ..."
https://www.ziprecruiter.com/jobs//j?lvk=vKE8gcqFB2sFI4QiUKvjfg,zip_recruiter,Field Service Technician,Praxair,,"New Hampshire, OH, USA",,2023-11-18,,,,,,0.0,,,"Engineers, 
Machinist
 Mates, Electrician Mates, Gas Turbine Technicians, Boiler Technicians and ... Quality controls, 
analyzers
 * Organization and time management * Self-directed 
learning
 * Planning ..."
https://www.ziprecruiter.com/jobs//j?lvk=C-xL7gwNUMzsJqqym7iZvA,zip_recruiter,Outpatient Registered Nurse - RN,Fresenius Medical Care,,"Lima, OH, USA",,2023-09-12,,,,,,0.0,,,"Assesses, collaborates, and documents patient/family's basic 
learning
 needs to provide initial and ... The employee may occasionally be required to move, with assistance, 
machines
 and equipment of up to ..."
https://www.ziprecruiter.com/jobs//j?lvk=MqYvpzjldIIGMqPRwtY55Q,zip_recruiter,Materials/ Welding Engineer,Honda,,"Russells Point, OH, USA",,2023-08-23,,,,,,0.0,,,"You will provide technical leadership 
analysis
 on heat-treat processes and equipment; investigate ... 
machining
 chips, coolants and oils on a daily basis 2 to 10 hours OT per week with occasional ..."
https://www.ziprecruiter.com/jobs//j?lvk=K0G89xRf53Jb3wi4DrIHEQ,zip_recruiter,Materials/ Welding Engineer,Honda Motors,,"Russells Point, OH, USA",,2023-08-23,,,,,,0.0,,,"You will provide technical leadership 
analysis
 on heat-treat processes and equipment; investigate ... and 
Machining
 • Production floor includes exposure to 
machining
 chips, coolants and oils on a ..."
